Layer
input_ids,0
__module.model.embed_tokens/ov_ext::embedding/Convert_1,8
__module.model.embed_tokens/ov_ext::embedding/Gather,118
__module.model.layers.0.input_layernorm/aten::mul/Multiply_1,73
Multiply_34735,83
Clamp_34737,0
Convert_34738,79
Convert_34739,82
__module.model.layers.0.input_layernorm/aten::mul/Multiply_1/fc_output_0,51
ShapeOf_19934,1
Gather_19937,0
Concat_50645,3
Broadcast_50648,1
ReadValue_50269,20
ReadValue_50207,12
ReadValue_50209,12
ReadValue_50211,11
ReadValue_50213,13
ReadValue_50239,11
ReadValue_50241,12
ReadValue_50243,10
ReadValue_50245,11
ReadValue_50247,10
ReadValue_50249,9
ReadValue_50251,10
ReadValue_50253,10
ReadValue_50255,9
ReadValue_50257,9
ReadValue_50259,10
ReadValue_50261,8
ReadValue_50263,8
ReadValue_50265,8
ReadValue_50267,8
ReadValue_50237,9
ReadValue_50215,8
ReadValue_50217,8
ReadValue_50219,8
ReadValue_50221,9
ReadValue_50223,9
ReadValue_50225,8
ReadValue_50227,9
ReadValue_50229,8
ReadValue_50231,8
ReadValue_50233,10
ReadValue_50235,8
__module.model.layers.0.self_attn.q_proj/ov_ext::linear/MatMul,1798
__module.model.layers.0.self_attn/aten::view/Reshape,0
__module.model.rotary_emb/prim::ListConstruct,1
Broadcast_27248,1
__module.model.rotary_emb/aten::expand/Broadcast,3
position_ids,0
Convert_25572,3
__module.model.rotary_emb/aten::unsqueeze/Unsqueeze_2,0
__module.model.rotary_emb/aten::to/Convert_3,2
__module.model.rotary_emb/aten::matmul/MatMul,18
__module.model.rotary_emb/aten::transpose/Transpose,7
__module.model.rotary_emb/aten::cat/Concat,4
__module.model.rotary_emb/aten::cos/Cos,47
__module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze,0
__module.model.rotary_emb/aten::sin/Sin,45
__module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze_1,0
__module.model.layers.0.self_attn/aten::add/Add,127
Multiply_34744,74
Clamp_34746,0
Convert_34747,70
Convert_34748,66
__module.model.layers.0.self_attn/aten::add/Add/fc_output_0,85
Multiply_20935,0
beam_idx,0
Gather_49751,0
__module.model.layers.0.self_attn.k_proj/ov_ext::linear/MatMul,431
__module.model.layers.0.self_attn/aten::view/Reshape_1,0
__module.model.layers.0.self_attn/aten::add/Add_1,37
__module.model.layers.0.self_attn/aten::cat/Concat_2,38
Multiply_34753,20
Clamp_34755,0
Convert_34756,15
Convert_34757,17
__module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0,17
__module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze_2,0
__module.model.layers.0.self_attn/aten::size/ShapeOf_2,0
Gather_39482,1
ShapeOf_19950,0
Gather_19953,0
Reshape_19970,0
Gather_19957,0
Reshape_19962,0
Add_44527,1
__module.model.layers.0.self_attn/prim::ListConstruct_2,1
Broadcast_27254,122
Broadcast_27254_f32_bf16___module.model.layers.0.self_attn/aten::expand/Broadcast,67
__module.model.layers.0.self_attn/aten::expand/Broadcast,106
__module.model.layers.0.self_attn/aten::reshape/Reshape,0
MatMul_20936,183
__module.model/aten::add/Add_1,1
__module.model/aten::arange/Range_1,2
__module.model/aten::unsqueeze/Unsqueeze_2,0
__module.model/aten::add/Add,0
__module.model/aten::arange/Range,2
__module.model/aten::unsqueeze/Unsqueeze_5,0
attention_mask,0
Convert_25908,3
Abs_25909,1
Clamp_25910,0
__module.model/aten::to/Convert_1,1
ShapeOf_25912,0
__module.model/aten::index/ReduceProd,4
__module.model/aten::index/Concat,0
__module.model/aten::index/Reshape,0
Squeeze_19958,0
__module.model/aten::arange/Range_2,1
__module.model/aten::unsqueeze/Unsqueeze_8,0
__module.model/aten::index/Split,0
__module.model/aten::index/Multiply,2
__module.model/aten::index/Add,0
__module.model/aten::index/Gather,2
__module.model/aten::index/Reshape_8,0
ShapeOf_25965,0
__module.model/aten::index/Reshape_12,0
Unsqueeze_209,0
__module.model/prim::ListConstruct,1
Broadcast_27260,1
__module.model/aten::le/LessEqual,12
__module.model/aten::__and__/BitwiseAnd,0
__module.model/aten::__and__/BitwiseAnd_1,0
__module.model/aten::expand/Broadcast,0
__module.model/aten::where/Select,0
__module.model.layers.0.self_attn/aten::slice/Slice_15,3
Add_20938,179
Softmax_20939,419
Gather_49754,0
__module.model.layers.0.self_attn.v_proj/ov_ext::linear/MatMul,411
__module.model.layers.0.self_attn/aten::view/Reshape_2,0
__module.model.layers.0.self_attn/aten::transpose/Transpose_2,15
__module.model.layers.0.self_attn/aten::cat/Concat_3,26
Multiply_34762,20
Clamp_34764,0
Convert_34765,16
Convert_34766,17
__module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0,18
__module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze_3,0
Broadcast_27266,54
Broadcast_27266_f32_bf16___module.model.layers.0.self_attn/aten::expand/Broadcast_1,39
__module.model.layers.0.self_attn/aten::expand/Broadcast_1,93
__module.model.layers.0.self_attn/aten::reshape/Reshape_1,0
__module.model.layers.0.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,136
Multiply_34771,0
Clamp_34773,0
Convert_34774,60
Convert_34775,70
__module.model.layers.0.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention/fc_output_0,67
__module.model.layers.0.self_attn/aten::transpose/Transpose_3,27
__module.model.layers.0.self_attn/aten::reshape/Reshape_2,0
__module.model.layers.0.self_attn.o_proj/ov_ext::linear/MatMul,1550
__module.model.layers.0/aten::add/Add,58
__module.model.layers.0.post_attention_layernorm/aten::mul/Multiply_1,45
Multiply_34780,73
Clamp_34782,0
Convert_34783,59
Convert_34784,67
__module.model.layers.0.post_attention_layernorm/aten::mul/Multiply_1/fc_output_0,44
__module.model.layers.0.mlp.gate_proj/ov_ext::linear/MatMul,7489
__module.model.layers.0.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.0.mlp.up_proj/ov_ext::linear/MatMul,6327
__module.model.layers.0.mlp/aten::mul/Multiply,397
Multiply_34789,0
Clamp_34791,0
Convert_34792,267
Convert_34793,272
__module.model.layers.0.mlp/aten::mul/Multiply/fc_output_0,267
__module.model.layers.0.mlp.down_proj/ov_ext::linear/MatMul,8903
__module.model.layers.0/aten::add/Add_1,61
__module.model.layers.1.input_layernorm/aten::mul/Multiply_1,46
Multiply_34798,42
Clamp_34800,0
Convert_34801,59
Convert_34802,67
__module.model.layers.1.input_layernorm/aten::mul/Multiply_1/fc_output_0,44
__module.model.layers.1.self_attn.q_proj/ov_ext::linear/MatMul,1681
__module.model.layers.1.self_attn/aten::view/Reshape,0
__module.model.layers.1.self_attn/aten::add/Add,102
Multiply_34807,80
Clamp_34809,0
Convert_34810,59
Convert_34811,67
__module.model.layers.1.self_attn/aten::add/Add/fc_output_0,71
Multiply_20970,0
Gather_49757,0
__module.model.layers.1.self_attn.k_proj/ov_ext::linear/MatMul,413
__module.model.layers.1.self_attn/aten::view/Reshape_1,0
__module.model.layers.1.self_attn/aten::add/Add_1,24
__module.model.layers.1.self_attn/aten::cat/Concat_2,31
Multiply_34816,18
Clamp_34818,0
Convert_34819,15
Convert_34820,17
__module.model.layers.1.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0,17
__module.model.layers.1.self_attn/aten::unsqueeze/Unsqueeze_2,0
Broadcast_27272,54
Broadcast_27272_f32_bf16___module.model.layers.1.self_attn/aten::expand/Broadcast,68
__module.model.layers.1.self_attn/aten::expand/Broadcast,66
__module.model.layers.1.self_attn/aten::reshape/Reshape,0
MatMul_20971,167
Add_20973,105
Softmax_20974,411
Gather_49760,0
__module.model.layers.1.self_attn.v_proj/ov_ext::linear/MatMul,405
__module.model.layers.1.self_attn/aten::view/Reshape_2,0
__module.model.layers.1.self_attn/aten::transpose/Transpose_2,17
__module.model.layers.1.self_attn/aten::cat/Concat_3,32
Multiply_34825,19
Clamp_34827,0
Convert_34828,15
Convert_34829,17
__module.model.layers.1.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0,17
__module.model.layers.1.self_attn/aten::unsqueeze/Unsqueeze_3,0
Broadcast_27278,53
Broadcast_27278_f32_bf16___module.model.layers.1.self_attn/aten::expand/Broadcast_1,39
__module.model.layers.1.self_attn/aten::expand/Broadcast_1,67
__module.model.layers.1.self_attn/aten::reshape/Reshape_1,0
__module.model.layers.1.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,136
Multiply_34834,0
Clamp_34836,0
Convert_34837,60
Convert_34838,69
__module.model.layers.1.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention/fc_output_0,66
__module.model.layers.1.self_attn/aten::transpose/Transpose_3,27
__module.model.layers.1.self_attn/aten::reshape/Reshape_2,0
__module.model.layers.1.self_attn.o_proj/ov_ext::linear/MatMul,1610
__module.model.layers.1/aten::add/Add,47
__module.model.layers.1.post_attention_layernorm/aten::mul/Multiply_1,46
Multiply_34843,71
Clamp_34845,0
Convert_34846,59
Convert_34847,68
__module.model.layers.1.post_attention_layernorm/aten::mul/Multiply_1/fc_output_0,44
__module.model.layers.1.mlp.gate_proj/ov_ext::linear/MatMul,7219
__module.model.layers.1.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.1.mlp.up_proj/ov_ext::linear/MatMul,6328
__module.model.layers.1.mlp/aten::mul/Multiply,299
Multiply_34852,0
Clamp_34854,0
Convert_34855,233
Convert_34856,266
__module.model.layers.1.mlp/aten::mul/Multiply/fc_output_0,256
__module.model.layers.1.mlp.down_proj/ov_ext::linear/MatMul,8856
__module.model.layers.1/aten::add/Add_1,60
__module.model.layers.2.input_layernorm/aten::mul/Multiply_1,46
Multiply_34861,42
Clamp_34863,0
Convert_34864,57
Convert_34865,66
__module.model.layers.2.input_layernorm/aten::mul/Multiply_1/fc_output_0,45
__module.model.layers.2.self_attn.q_proj/ov_ext::linear/MatMul,1532
__module.model.layers.2.self_attn/aten::view/Reshape,0
__module.model.layers.2.self_attn/aten::add/Add,93
Multiply_34870,75
Clamp_34872,0
Convert_34873,59
Convert_34874,67
__module.model.layers.2.self_attn/aten::add/Add/fc_output_0,70
Multiply_21005,0
Gather_49763,0
__module.model.layers.2.self_attn.k_proj/ov_ext::linear/MatMul,415
__module.model.layers.2.self_attn/aten::view/Reshape_1,0
__module.model.layers.2.self_attn/aten::add/Add_1,25
__module.model.layers.2.self_attn/aten::cat/Concat_2,27
Multiply_34879,17
Clamp_34881,0
Convert_34882,15
Convert_34883,17
__module.model.layers.2.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0,18
__module.model.layers.2.self_attn/aten::unsqueeze/Unsqueeze_2,0
Broadcast_27284,53
Broadcast_27284_f32_bf16___module.model.layers.2.self_attn/aten::expand/Broadcast,42
__module.model.layers.2.self_attn/aten::expand/Broadcast,65
__module.model.layers.2.self_attn/aten::reshape/Reshape,0
MatMul_21006,129
Add_21008,102
Softmax_21009,409
Gather_49766,0
__module.model.layers.2.self_attn.v_proj/ov_ext::linear/MatMul,406
__module.model.layers.2.self_attn/aten::view/Reshape_2,0
__module.model.layers.2.self_attn/aten::transpose/Transpose_2,15
__module.model.layers.2.self_attn/aten::cat/Concat_3,28
Multiply_34888,19
Clamp_34890,0
Convert_34891,16
Convert_34892,17
__module.model.layers.2.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0,17
__module.model.layers.2.self_attn/aten::unsqueeze/Unsqueeze_3,0
Broadcast_27290,53
